,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,names,artists
799,0.75,0.873,8,-10.846,1,0.0385,0.792,0,0.0961,0.877,99.696,audio_features,7rGNXbpYxdwRYiw4sRcOoj,spotify:track:7rGNXbpYxdwRYiw4sRcOoj,https://api.spotify.com/v1/tracks/7rGNXbpYxdwRYiw4sRcOoj,https://api.spotify.com/v1/audio-analysis/7rGNXbpYxdwRYiw4sRcOoj,180467,4,The Yellow Rose of Texas,['Mitch Miller & His Orchestra & Chorus']
800,0.83,0.464,6,-11.407,1,0.0375,0.286,5.45E-06,0.0549,0.362,110.804,audio_features,0woCEywARpK9rZvyaEDimi,spotify:track:0woCEywARpK9rZvyaEDimi,https://api.spotify.com/v1/tracks/0woCEywARpK9rZvyaEDimi,https://api.spotify.com/v1/audio-analysis/0woCEywARpK9rZvyaEDimi,231689,4,Slow Hand,['The Pointer Sisters']
801,0.621,0.408,8,-11.073,1,0.0287,0.354,0,0.07,0.238,128.119,audio_features,4zzqXmhR9wxfs9VAX0ivUh,spotify:track:4zzqXmhR9wxfs9VAX0ivUh,https://api.spotify.com/v1/tracks/4zzqXmhR9wxfs9VAX0ivUh,https://api.spotify.com/v1/audio-analysis/4zzqXmhR9wxfs9VAX0ivUh,241573,4,"Say You, Say Me",['Lionel Richie']
802,0.777,0.217,10,-12.575,1,0.0344,0.752,3.59E-06,0.104,0.717,90.958,audio_features,5G8Vo0NRMVPSOYGI2NFvEc,spotify:track:5G8Vo0NRMVPSOYGI2NFvEc,https://api.spotify.com/v1/tracks/5G8Vo0NRMVPSOYGI2NFvEc,https://api.spotify.com/v1/audio-analysis/5G8Vo0NRMVPSOYGI2NFvEc,153653,4,Before The Next Teardrop Falls - Single Version,['Freddy Fender']
803,0.629,0.356,4,-11.135,1,0.0246,0.66,0.000617,0.173,0.472,83.886,audio_features,11gfsr13S8qsfN48IILcHU,spotify:track:11gfsr13S8qsfN48IILcHU,https://api.spotify.com/v1/tracks/11gfsr13S8qsfN48IILcHU,https://api.spotify.com/v1/audio-analysis/11gfsr13S8qsfN48IILcHU,192200,4,Make It with You,['Bread']
804,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,audio_features,39qYD4J4BKvZMQgxfXl5bv,spotify:track:39qYD4J4BKvZMQgxfXl5bv,https://api.spotify.com/v1/tracks/39qYD4J4BKvZMQgxfXl5bv,https://api.spotify.com/v1/audio-analysis/39qYD4J4BKvZMQgxfXl5bv,276280,4,Eye In The Sky,['The Alan Parsons Project']
805,0.758,0.688,5,-3.918,0,0.0478,0.12,0,0.0904,0.357,114.93,audio_features,3FF6jZY1wDHXJUUN18qsLx,spotify:track:3FF6jZY1wDHXJUUN18qsLx,https://api.spotify.com/v1/tracks/3FF6jZY1wDHXJUUN18qsLx,https://api.spotify.com/v1/audio-analysis/3FF6jZY1wDHXJUUN18qsLx,208320,4,Paparazzi,['Lady Gaga']
806,0.756,0.773,5,-6.65,0,0.0306,0.0848,0.0026,0.0792,0.954,98.384,audio_features,7LFer4drCtWSyD8oxORZtC,spotify:track:7LFer4drCtWSyD8oxORZtC,https://api.spotify.com/v1/tracks/7LFer4drCtWSyD8oxORZtC,https://api.spotify.com/v1/audio-analysis/7LFer4drCtWSyD8oxORZtC,336800,4,Dirty Laundry,['Don Henley']
807,0.685,0.718,0,-7.724,1,0.0521,0.122,0,0.0556,0.958,131.463,audio_features,0zvNHIL7ci0ZzIoWU6RO2u,spotify:track:0zvNHIL7ci0ZzIoWU6RO2u,https://api.spotify.com/v1/tracks/0zvNHIL7ci0ZzIoWU6RO2u,https://api.spotify.com/v1/audio-analysis/0zvNHIL7ci0ZzIoWU6RO2u,191067,4,I Love a Rainy Night,['Eddie Rabbitt']
808,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72E-05,0.166,0.818,106.894,audio_features,2oTDOIAdsxPTE7yAp4YOcv,spotify:track:2oTDOIAdsxPTE7yAp4YOcv,https://api.spotify.com/v1/tracks/2oTDOIAdsxPTE7yAp4YOcv,https://api.spotify.com/v1/audio-analysis/2oTDOIAdsxPTE7yAp4YOcv,214947,4,Jump Around,['House Of Pain']
809,0.596,0.448,5,-9.616,1,0.0396,0.365,5.30E-06,0.206,0.796,83.293,audio_features,1bp2IO61zbQrbWNmKKxg3f,spotify:track:1bp2IO61zbQrbWNmKKxg3f,https://api.spotify.com/v1/tracks/1bp2IO61zbQrbWNmKKxg3f,https://api.spotify.com/v1/audio-analysis/1bp2IO61zbQrbWNmKKxg3f,264504,4,The Joker,['Steve Miller Band']
810,0.694,0.534,2,-6.044,1,0.0424,0.527,0,0.338,0.292,134.004,audio_features,44elzhYLhMYIOOBZsc3yia,spotify:track:44elzhYLhMYIOOBZsc3yia,https://api.spotify.com/v1/tracks/44elzhYLhMYIOOBZsc3yia,https://api.spotify.com/v1/audio-analysis/44elzhYLhMYIOOBZsc3yia,272507,4,Have You Ever,['Brandy']
811,0.625,0.505,0,-12.555,0,0.0798,0.561,5.97E-06,0.08,0.531,72.907,audio_features,46NsjxBe9NFVN8vVMuyG4E,spotify:track:46NsjxBe9NFVN8vVMuyG4E,https://api.spotify.com/v1/tracks/46NsjxBe9NFVN8vVMuyG4E,https://api.spotify.com/v1/audio-analysis/46NsjxBe9NFVN8vVMuyG4E,243400,4,Send One Your Love,['Stevie Wonder']
812,0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043,audio_features,0F0MA0ns8oXwGw66B2BSXm,spotify:track:0F0MA0ns8oXwGw66B2BSXm,https://api.spotify.com/v1/tracks/0F0MA0ns8oXwGw66B2BSXm,https://api.spotify.com/v1/audio-analysis/0F0MA0ns8oXwGw66B2BSXm,457133,4,Let's Dance - 1999 Remaster,['David Bowie']
813,0.607,0.618,11,-11.846,0,0.0447,0.161,0.000218,0.107,0.644,118.612,audio_features,5GyIdeKaELqIkcRV63i0yL,spotify:track:5GyIdeKaELqIkcRV63i0yL,https://api.spotify.com/v1/tracks/5GyIdeKaELqIkcRV63i0yL,https://api.spotify.com/v1/audio-analysis/5GyIdeKaELqIkcRV63i0yL,302293,4,Boogie Nights - Single Version,['Heatwave']
814,0.71,0.546,2,-14.582,1,0.0469,0.757,0.00981,0.152,0.897,82.182,audio_features,4RJi2cYNOxfklHZZ7foR2y,spotify:track:4RJi2cYNOxfklHZZ7foR2y,https://api.spotify.com/v1/tracks/4RJi2cYNOxfklHZZ7foR2y,https://api.spotify.com/v1/audio-analysis/4RJi2cYNOxfklHZZ7foR2y,122720,4,Bread and Butter,['The Newbeats']
815,0.61,0.889,0,-6.566,1,0.0905,0.224,2.60E-05,0.0529,0.491,115.1,audio_features,6OBeM4d4RGzxcMphQVSgED,spotify:track:6OBeM4d4RGzxcMphQVSgED,https://api.spotify.com/v1/tracks/6OBeM4d4RGzxcMphQVSgED,https://api.spotify.com/v1/audio-analysis/6OBeM4d4RGzxcMphQVSgED,292533,4,Love Rollercoaster,['Ohio Players']
816,0.35,0.293,2,-9.502,1,0.0258,0.758,8.21E-06,0.104,0.162,96.685,audio_features,2M3OVvigcmanSnRq1sdlVE,spotify:track:2M3OVvigcmanSnRq1sdlVE,https://api.spotify.com/v1/tracks/2M3OVvigcmanSnRq1sdlVE,https://api.spotify.com/v1/audio-analysis/2M3OVvigcmanSnRq1sdlVE,166467,4,Crying,['Roy Orbison']
817,0.422,0.28,5,-11.277,1,0.0365,0.824,0,0.297,0.496,100.839,audio_features,5Ngwb1G7K3lnoXb8nz6c6r,spotify:track:5Ngwb1G7K3lnoXb8nz6c6r,https://api.spotify.com/v1/tracks/5Ngwb1G7K3lnoXb8nz6c6r,https://api.spotify.com/v1/audio-analysis/5Ngwb1G7K3lnoXb8nz6c6r,147841,4,Duke of Earl,['Gene Chandler']
818,0.689,0.517,11,-9.998,0,0.0554,0.0063,2.22E-06,0.171,0.52,84.877,audio_features,2Gfr96HuhYqGcteLv9XUJP,spotify:track:2Gfr96HuhYqGcteLv9XUJP,https://api.spotify.com/v1/tracks/2Gfr96HuhYqGcteLv9XUJP,https://api.spotify.com/v1/audio-analysis/2Gfr96HuhYqGcteLv9XUJP,254200,4,Over And Over,"['Nelly', 'Tim McGraw']"
819,0.365,0.546,7,-3.87,1,0.0339,0.745,0,0.0818,0.725,81.017,audio_features,5WUKlsApR1csItjz3YEORK,spotify:track:5WUKlsApR1csItjz3YEORK,https://api.spotify.com/v1/tracks/5WUKlsApR1csItjz3YEORK,https://api.spotify.com/v1/audio-analysis/5WUKlsApR1csItjz3YEORK,151080,4,Just a Dream,['Jimmy Clanton']
820,0.203,0.444,3,-8.097,1,0.0304,0.875,1.54E-05,0.126,0.298,82.606,audio_features,5Q3wCx01IhjCeWcfphtijy,spotify:track:5Q3wCx01IhjCeWcfphtijy,https://api.spotify.com/v1/tracks/5Q3wCx01IhjCeWcfphtijy,https://api.spotify.com/v1/audio-analysis/5Q3wCx01IhjCeWcfphtijy,155350,1,Don't You Know,['Della Reese']
821,0.669,0.707,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.806,124.335,audio_features,62leJoS03BiNzdoQmb9ByN,spotify:track:62leJoS03BiNzdoQmb9ByN,https://api.spotify.com/v1/tracks/62leJoS03BiNzdoQmb9ByN,https://api.spotify.com/v1/audio-analysis/62leJoS03BiNzdoQmb9ByN,275507,4,Ride Like the Wind,['Christopher Cross']
822,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,audio_features,51FpzuGkRYXFgsE2zXt9av,spotify:track:51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,173867,3,When a Man Loves a Woman,['Percy Sledge']
823,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,audio_features,0KMGxYKeUzK9wc5DZCt3HT,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,235373,4,If You Leave Me Now,['Chicago']
824,0.505,0.433,6,-12.997,1,0.0589,0.436,9.87E-05,0.743,0.361,165.818,audio_features,0oaZmCfI71eezWKoTbPX2x,spotify:track:0oaZmCfI71eezWKoTbPX2x,https://api.spotify.com/v1/tracks/0oaZmCfI71eezWKoTbPX2x,https://api.spotify.com/v1/audio-analysis/0oaZmCfI71eezWKoTbPX2x,296000,4,Too Much Heaven,['Bee Gees']
825,0.621,0.708,6,-9.057,1,0.0259,0.246,2.00E-06,0.143,0.624,110.533,audio_features,2SWBfqj1FrS8t8z56G55rP,spotify:track:2SWBfqj1FrS8t8z56G55rP,https://api.spotify.com/v1/tracks/2SWBfqj1FrS8t8z56G55rP,https://api.spotify.com/v1/audio-analysis/2SWBfqj1FrS8t8z56G55rP,193840,3,I Got You Babe,['Sonny & Cher']
826,0.773,0.402,5,-10.634,1,0.0519,0.635,0.000418,0.145,0.961,125.277,audio_features,1Ke05Fqa9M0D6IJuzSJS0L,spotify:track:1Ke05Fqa9M0D6IJuzSJS0L,https://api.spotify.com/v1/tracks/1Ke05Fqa9M0D6IJuzSJS0L,https://api.spotify.com/v1/audio-analysis/1Ke05Fqa9M0D6IJuzSJS0L,144587,4,Sweet Nothin's,['Brenda Lee']
827,0.52,0.829,0,-6.228,1,0.0806,0.386,6.20E-05,0.227,0.744,147.997,audio_features,3VbGCXWRiouAq8VyMYN2MI,spotify:track:3VbGCXWRiouAq8VyMYN2MI,https://api.spotify.com/v1/tracks/3VbGCXWRiouAq8VyMYN2MI,https://api.spotify.com/v1/audio-analysis/3VbGCXWRiouAq8VyMYN2MI,141693,4,Love Me Do - Remastered 2009,['The Beatles']
828,0.512,0.658,1,-9.972,0,0.0607,0.232,0,0.108,0.752,129.861,audio_features,1A0j6qANKHgk7VZ6uvYO06,spotify:track:1A0j6qANKHgk7VZ6uvYO06,https://api.spotify.com/v1/tracks/1A0j6qANKHgk7VZ6uvYO06,https://api.spotify.com/v1/audio-analysis/1A0j6qANKHgk7VZ6uvYO06,160880,4,A World Without Love,['Peter And Gordon']
829,0.478,0.605,9,-17.949,0,0.0437,0.0412,6.60E-05,0.275,0.876,120.434,audio_features,7EwMs0qyJ90NVQjRN84DVj,spotify:track:7EwMs0qyJ90NVQjRN84DVj,https://api.spotify.com/v1/tracks/7EwMs0qyJ90NVQjRN84DVj,https://api.spotify.com/v1/audio-analysis/7EwMs0qyJ90NVQjRN84DVj,276733,4,Theme From Shaft,['Isaac Hayes']
